"feature","phi","phi.var","feature.value"
"feature_4_lag58",0,0,"feature_4_lag58=0.761904761904762"
"feature_4_lag57",2.52845633679388e-05,3.52542296093645e-07,"feature_4_lag57=0.571428571428571"
"feature_4_lag56",-0.000189310320784612,7.52457929425051e-07,"feature_4_lag56=0.476190476190476"
"feature_4_lag55",8.76033056897818e-05,1.53486783355547e-07,"feature_4_lag55=0.523809523809524"
"feature_4_lag54",-6.51137228178333e-05,8.47959379839526e-08,"feature_4_lag54=0.476190476190476"
"feature_4_lag53",0,0,"feature_4_lag53=0.523809523809524"
"feature_4_lag52",0,0,"feature_4_lag52=0.761904761904762"
"feature_4_lag51",0,0,"feature_4_lag51=0.428571428571429"
"feature_4_lag50",0,0,"feature_4_lag50=0.285714285714286"
"feature_4_lag49",0.000369494550699799,1.29340632312802e-06,"feature_4_lag49=0.428571428571429"
"feature_4_lag48",5.76721688741566e-05,6.65215812529848e-08,"feature_4_lag48=0.523809523809524"
"feature_4_lag47",0,0,"feature_4_lag47=0.761904761904762"
"feature_4_lag46",8.71517326323956e-05,1.51908490016571e-07,"feature_4_lag46=0.714285714285714"
"feature_4_lag45",0,0,"feature_4_lag45=0.761904761904762"
"feature_4_lag44",0,0,"feature_4_lag44=0.714285714285714"
"feature_4_lag43",0,0,"feature_4_lag43=0.714285714285714"
"feature_4_lag42",0,0,"feature_4_lag42=0.666666666666667"
"feature_4_lag41",0,0,"feature_4_lag41=0.0476190476190476"
"feature_4_lag40",-0.000158606371419484,5.03119621097107e-07,"feature_4_lag40=-0.0952380952380952"
"feature_4_lag39",6.27414148181904e-05,3.72930170531518e-08,"feature_4_lag39=0.333333333333333"
"feature_4_lag38",-4.66547213488044e-05,2.91093137342212e-07,"feature_4_lag38=0.619047619047619"
"feature_4_lag37",0,0,"feature_4_lag37=0.619047619047619"
"feature_4_lag36",0,0,"feature_4_lag36=0.0952380952380952"
"feature_4_lag35",0.000141853125680863,1.98475964187371e-07,"feature_4_lag35=0.238095238095238"
"feature_4_lag34",0.000126701589670455,1.9457205685742e-07,"feature_4_lag34=0.476190476190476"
"feature_4_lag33",0,0,"feature_4_lag33=0.285714285714286"
"feature_4_lag32",0,0,"feature_4_lag32=0.142857142857143"
"feature_4_lag31",0,0,"feature_4_lag31=0.0952380952380952"
"feature_4_lag30",0,0,"feature_4_lag30=-0.0476190476190476"
"feature_4_lag29",0,0,"feature_4_lag29=0.0952380952380952"
"feature_4_lag28",0.000513337826327676,1.5718481778807e-06,"feature_4_lag28=0.333333333333333"
"feature_4_lag27",0,0,"feature_4_lag27=0.428571428571429"
"feature_4_lag26",0,0,"feature_4_lag26=0.333333333333333"
"feature_4_lag25",0,0,"feature_4_lag25=0.0476190476190476"
"feature_4_lag24",0,0,"feature_4_lag24=-0.19047619047619"
"feature_4_lag23",0,0,"feature_4_lag23=-0.0476190476190476"
"feature_4_lag22",0,0,"feature_4_lag22=0.0476190476190476"
"feature_4_lag21",0.00015492760913965,2.27392712277426e-07,"feature_4_lag21=0.0952380952380952"
"feature_4_lag20",0,0,"feature_4_lag20=0.0952380952380952"
"feature_4_lag19",0,0,"feature_4_lag19=0.333333333333333"
"feature_4_lag18",0,0,"feature_4_lag18=0.333333333333333"
"feature_4_lag17",0,0,"feature_4_lag17=0.142857142857143"
"feature_4_lag16",0,0,"feature_4_lag16=-0.380952380952381"
"feature_4_lag15",0,0,"feature_4_lag15=-0.0476190476190476"
"feature_4_lag14",0,0,"feature_4_lag14=0.0952380952380952"
"feature_4_lag13",6.24482476118203e-05,2.32618672653974e-08,"feature_4_lag13=-0.333333333333333"
"feature_4_lag12",0.00018258339104098,3.1582131805917e-07,"feature_4_lag12=-0.666666666666667"
"feature_4_lag11",0,0,"feature_4_lag11=-0.666666666666667"
"feature_4_lag10",0,0,"feature_4_lag10=-0.666666666666667"
"feature_4_lag9",0,0,"feature_4_lag9=-0.476190476190476"
"feature_4_lag8",0,0,"feature_4_lag8=-0.523809523809524"
"feature_4_lag7",0,0,"feature_4_lag7=-0.428571428571429"
"feature_4_lag6",0,0,"feature_4_lag6=-0.238095238095238"
"feature_4_lag5",0,0,"feature_4_lag5=-0.19047619047619"
"feature_4_lag4",0,0,"feature_4_lag4=-0.19047619047619"
"feature_4_lag3",-0.000508198004314291,8.15574352386406e-07,"feature_4_lag3=0.0952380952380952"
"feature_4_lag2",0,0,"feature_4_lag2=-0.238095238095238"
"feature_4_lag1",0.000348849791692596,2.07121938859279e-05,"feature_4_lag1=0.0952380952380952"
"feature_4_lag0",4.74874365242184e-05,4.51011325528334e-08,"feature_4_lag0=0.523809523809524"
"feature_5_lag71",0,0,"feature_5_lag71=0.470588235294118"
"feature_5_lag70",0,0,"feature_5_lag70=0.470588235294118"
"feature_5_lag69",0,0,"feature_5_lag69=0.529411764705882"
"feature_5_lag68",0,0,"feature_5_lag68=0.588235294117647"
"feature_5_lag67",0.0001831671245758,3.17843957608738e-07,"feature_5_lag67=0.588235294117647"
"feature_5_lag66",9.15835622879002e-05,1.67750977626834e-07,"feature_5_lag66=0.705882352941177"
"feature_5_lag65",1.04463251739656e-05,2.18251419280455e-09,"feature_5_lag65=0.823529411764706"
"feature_5_lag64",0.00013103751601333,4.7247337557248e-07,"feature_5_lag64=0.882352941176471"
"feature_5_lag63",0,0,"feature_5_lag63=1"
"feature_5_lag62",0,0,"feature_5_lag62=1.11764705882353"
"feature_5_lag61",0.000337052192086351,6.77638969555666e-07,"feature_5_lag61=1.17647058823529"
"feature_5_lag60",0.000224701461390903,4.78333390274596e-07,"feature_5_lag60=1.23529411764706"
"feature_5_lag59",0,0,"feature_5_lag59=1.23529411764706"
"feature_5_lag58",0,0,"feature_5_lag58=1.17647058823529"
"feature_5_lag57",0,0,"feature_5_lag57=1.11764705882353"
"feature_5_lag56",0,0,"feature_5_lag56=1.05882352941176"
"feature_5_lag55",0,0,"feature_5_lag55=1"
"feature_5_lag54",0,0,"feature_5_lag54=0.882352941176471"
"feature_5_lag53",0,0,"feature_5_lag53=0.764705882352941"
"feature_5_lag52",0,0,"feature_5_lag52=0.764705882352941"
"feature_5_lag51",0,0,"feature_5_lag51=0.705882352941177"
"feature_5_lag50",0,0,"feature_5_lag50=0.647058823529412"
"feature_5_lag49",0,0,"feature_5_lag49=0.588235294117647"
"feature_5_lag48",0,0,"feature_5_lag48=0.588235294117647"
"feature_5_lag47",0,0,"feature_5_lag47=0.647058823529412"
"feature_5_lag46",0,0,"feature_5_lag46=0.705882352941177"
"feature_5_lag45",7.53057921492273e-05,1.13419246624452e-07,"feature_5_lag45=0.705882352941177"
"feature_5_lag44",-7.53057921492328e-05,1.13419246624469e-07,"feature_5_lag44=0.705882352941177"
"feature_5_lag43",0,0,"feature_5_lag43=0.764705882352941"
"feature_5_lag42",0,0,"feature_5_lag42=0.823529411764706"
"feature_5_lag41",0,0,"feature_5_lag41=0.764705882352941"
"feature_5_lag40",0,0,"feature_5_lag40=0.647058823529412"
"feature_5_lag39",0.000255409953619948,3.20479609143226e-07,"feature_5_lag39=0.588235294117647"
"feature_5_lag38",0,0,"feature_5_lag38=0.588235294117647"
"feature_5_lag37",0,0,"feature_5_lag37=0.588235294117647"
"feature_5_lag36",0,0,"feature_5_lag36=0.470588235294118"
"feature_5_lag35",0,0,"feature_5_lag35=0.411764705882353"
"feature_5_lag34",0,0,"feature_5_lag34=0.352941176470588"
"feature_5_lag33",0,0,"feature_5_lag33=0.411764705882353"
"feature_5_lag32",0,0,"feature_5_lag32=0.411764705882353"
"feature_5_lag31",0,0,"feature_5_lag31=0.411764705882353"
"feature_5_lag30",0,0,"feature_5_lag30=0.294117647058824"
"feature_5_lag29",0,0,"feature_5_lag29=0.235294117647059"
"feature_5_lag28",-7.49679079076637e-05,5.32438788889132e-08,"feature_5_lag28=0.235294117647059"
"feature_5_lag27",0,0,"feature_5_lag27=0.294117647058824"
"feature_5_lag26",0,0,"feature_5_lag26=0.235294117647059"
"feature_5_lag25",0,0,"feature_5_lag25=0.235294117647059"
"feature_5_lag24",0,0,"feature_5_lag24=0.176470588235294"
"feature_5_lag23",-4.9775627852286e-05,4.95522625617853e-08,"feature_5_lag23=0.176470588235294"
"feature_5_lag22",0.000462647211200407,9.65286319852966e-07,"feature_5_lag22=0.176470588235294"
"feature_5_lag21",0.000185656032726385,2.17066501877021e-07,"feature_5_lag21=0.176470588235294"
"feature_5_lag20",0,0,"feature_5_lag20=0.117647058823529"
"feature_5_lag19",0.000256344545953846,6.2253972227637e-07,"feature_5_lag19=0.117647058823529"
"feature_5_lag18",0.000650571830762081,3.80751290115387e-06,"feature_5_lag18=0.117647058823529"
"feature_5_lag17",1.34164818777122e-05,3.60003971949958e-09,"feature_5_lag17=0.117647058823529"
"feature_5_lag16",4.02494456331393e-05,9.66326451023704e-09,"feature_5_lag16=0.117647058823529"
"feature_5_lag15",-5.82119754014551e-05,1.38647733113212e-07,"feature_5_lag15=0.117647058823529"
"feature_5_lag14",-0.000142335030892715,1.69554922934131e-07,"feature_5_lag14=0.117647058823529"
"feature_5_lag13",0,0,"feature_5_lag13=0.0588235294117647"
"feature_5_lag12",-0.000302796643759218,2.48978477580063e-06,"feature_5_lag12=-0.0588235294117647"
"feature_5_lag11",9.66238521230359e-06,1.86723375981886e-09,"feature_5_lag11=-0.235294117647059"
"feature_5_lag10",9.66238521230289e-06,1.86723375981859e-09,"feature_5_lag10=-0.411764705882353"
"feature_5_lag9",0,0,"feature_5_lag9=-0.470588235294118"
"feature_5_lag8",0,0,"feature_5_lag8=-0.470588235294118"
"feature_5_lag7",0,0,"feature_5_lag7=-0.588235294117647"
"feature_5_lag6",0.000189436967046655,3.39976084583704e-07,"feature_5_lag6=-0.588235294117647"
"feature_5_lag5",-5.63707618589746e-05,1.13328331282243e-07,"feature_5_lag5=-0.588235294117647"
"feature_5_lag4",-1.97583858623646e-05,9.63163156431911e-08,"feature_5_lag4=-0.529411764705882"
"feature_5_lag3",-4.78655839471265e-05,2.17052917256786e-08,"feature_5_lag3=-0.411764705882353"
"feature_5_lag2",0.000147439227752347,1.61840729765951e-07,"feature_5_lag2=-0.352941176470588"
"feature_5_lag1",-0.000789627957173336,6.23207457238767e-06,"feature_5_lag1=-0.235294117647059"
"feature_5_lag0",-0.000819639946911019,8.53119789190734e-06,"feature_5_lag0=-0.117647058823529"
"feature_6_lag71",0,0,"feature_6_lag71=-1.52697417810765"
"feature_6_lag70",0,0,"feature_6_lag70=-1.52697417810765"
"feature_6_lag69",0,0,"feature_6_lag69=-1.52697417810765"
"feature_6_lag68",0.000170619204376321,5.82218258040176e-07,"feature_6_lag68=-1.52697417810765"
"feature_6_lag67",0,0,"feature_6_lag67=-1.52697417810765"
"feature_6_lag66",-0.000523512579751945,5.48130842317072e-06,"feature_6_lag66=-1.52697417810765"
"feature_6_lag65",0,0,"feature_6_lag65=-1.52697417810765"
