"feature","phi","phi.var","feature.value"
"feature_4_lag13",0,0,"feature_4_lag13=1.03868262925898"
"feature_4_lag12",0,0,"feature_4_lag12=1.00787324309494"
"feature_4_lag11",0,0,"feature_4_lag11=0.817156591390033"
"feature_4_lag10",0,0,"feature_4_lag10=0.683829343962868"
"feature_4_lag9",0,0,"feature_4_lag9=0.472945317931597"
"feature_4_lag8",0,0,"feature_4_lag8=0.206827020460545"
"feature_4_lag7",0,0,"feature_4_lag7=0.0846569608825343"
"feature_4_lag6",0,0,"feature_4_lag6=0.16670721036677"
"feature_4_lag5",0,0,"feature_4_lag5=0.0426699057885339"
"feature_4_lag4",0,0,"feature_4_lag4=-0.224911011368768"
"feature_4_lag3",0,0,"feature_4_lag3=-0.370814559296615"
"feature_4_lag2",0,0,"feature_4_lag2=-0.756061202568171"
"feature_4_lag1",0,0,"feature_4_lag1=-0.882098910201165"
"feature_4_lag0",0,0,"feature_4_lag0=-0.817953640650434"
"feature_5_lag71",-0.000132477725220531,7.38962007562381e-08,"feature_5_lag71=0.985704305386116"
"feature_5_lag70",-0.000132477725220526,7.38962007562319e-08,"feature_5_lag70=1.02295685178237"
"feature_5_lag69",0,0,"feature_5_lag69=1.05985958576808"
"feature_5_lag68",0,0,"feature_5_lag68=1.09642218061755"
"feature_5_lag67",0,0,"feature_5_lag67=1.13265387183613"
"feature_5_lag66",0,0,"feature_5_lag66=1.20415945787923"
"feature_5_lag65",0,0,"feature_5_lag65=1.23944986955812"
"feature_5_lag64",0,0,"feature_5_lag64=1.34356351129178"
"feature_5_lag63",0,0,"feature_5_lag63=1.44518730005652"
"feature_5_lag62",0,0,"feature_5_lag62=1.54449175906777"
"feature_5_lag61",0,0,"feature_5_lag61=1.54449175906777"
"feature_5_lag60",0,0,"feature_5_lag60=1.57710457494154"
"feature_5_lag59",0,0,"feature_5_lag59=1.54449175906777"
"feature_5_lag58",0,0,"feature_5_lag58=1.44518730005652"
"feature_5_lag57",0,0,"feature_5_lag57=1.30914463223112"
"feature_5_lag56",0,0,"feature_5_lag56=1.13265387183613"
"feature_5_lag55",0,0,"feature_5_lag55=0.91010871311211"
"feature_5_lag54",0,0,"feature_5_lag54=0.673759299287566"
"feature_5_lag53",0,0,"feature_5_lag53=0.464167675718175"
"feature_5_lag52",0,0,"feature_5_lag52=0.286606254447397"
"feature_5_lag51",0,0,"feature_5_lag51=0.146667351595314"
"feature_5_lag50",0,0,"feature_5_lag50=0.0496975844885969"
"feature_5_lag49",0,0,"feature_5_lag49=-0.0505620847837951"
"feature_5_lag48",0,0,"feature_5_lag48=-0.207925275637785"
"feature_5_lag47",0,0,"feature_5_lag47=-0.318142476185199"
"feature_5_lag46",0,0,"feature_5_lag46=-0.375049548882585"
"feature_5_lag45",0,0,"feature_5_lag45=-0.262459640978571"
"feature_5_lag44",0,0,"feature_5_lag44=-0.102035418094146"
"feature_5_lag43",0,0,"feature_5_lag43=0.146667351595314"
"feature_5_lag42",0,0,"feature_5_lag42=0.376587362568809"
"feature_5_lag41",0,0,"feature_5_lag41=0.673759299287566"
"feature_5_lag40",0,0,"feature_5_lag40=0.948091805922505"
"feature_5_lag39",0,0,"feature_5_lag39=1.20415945787923"
"feature_5_lag38",0,0,"feature_5_lag38=1.44518730005652"
