model_id,model_type,dataset_type,station,file_path,base_path,test_rmse,model_size_mb
lstm_separate_norm_Nomorlization_大里_C0F9N0_combined_windows,lstm,separate,norm_Nomorlization_大里_C0F9N0_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_大里_C0F9N0_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_大里_C0F9N0_combined_windows,0.0767273278942839,0.07
lstm_separate_norm_Nomorlization_大里_C0F9N0_combined_windows,lstm,separate,norm_Nomorlization_大里_C0F9N0_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_大里_C0F9N0_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_大里_C0F9N0_combined_windows,,0.9
lstm_separate_norm_Nomorlization_大園_C0C590_combined_windows,lstm,separate,norm_Nomorlization_大園_C0C590_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_大園_C0C590_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_大園_C0C590_combined_windows,0.151040960077102,0.07
lstm_separate_norm_Nomorlization_大園_C0C590_combined_windows,lstm,separate,norm_Nomorlization_大園_C0C590_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_大園_C0C590_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_大園_C0C590_combined_windows,,0.9
lstm_separate_norm_Nomorlization_大寮_C0V450_combined_windows,lstm,separate,norm_Nomorlization_大寮_C0V450_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_大寮_C0V450_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_大寮_C0V450_combined_windows,0.0846222368924018,0.07
lstm_separate_norm_Nomorlization_大寮_C0V450_combined_windows,lstm,separate,norm_Nomorlization_大寮_C0V450_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_大寮_C0V450_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_大寮_C0V450_combined_windows,,0.9
lstm_separate_norm_Nomorlization_小港_C0V450_combined_windows,lstm,separate,norm_Nomorlization_小港_C0V450_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_小港_C0V450_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_小港_C0V450_combined_windows,0.095106011480625,0.07
lstm_separate_norm_Nomorlization_小港_C0V450_combined_windows,lstm,separate,norm_Nomorlization_小港_C0V450_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_小港_C0V450_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_小港_C0V450_combined_windows,,0.9
lstm_separate_norm_Nomorlization_中山_C0AH70_combined_windows,lstm,separate,norm_Nomorlization_中山_C0AH70_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_中山_C0AH70_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_中山_C0AH70_combined_windows,0.183327034370828,0.07
lstm_separate_norm_Nomorlization_中山_C0AH70_combined_windows,lstm,separate,norm_Nomorlization_中山_C0AH70_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_中山_C0AH70_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_中山_C0AH70_combined_windows,,0.9
lstm_separate_norm_Nomorlization_中壢_A2C560_combined_windows,lstm,separate,norm_Nomorlization_中壢_A2C560_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_中壢_A2C560_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_中壢_A2C560_combined_windows,0.188588415321944,0.07
lstm_separate_norm_Nomorlization_中壢_A2C560_combined_windows,lstm,separate,norm_Nomorlization_中壢_A2C560_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_中壢_A2C560_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_中壢_A2C560_combined_windows,,0.9
lstm_separate_norm_Nomorlization_仁武_C0V680_combined_windows,lstm,separate,norm_Nomorlization_仁武_C0V680_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_仁武_C0V680_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_仁武_C0V680_combined_windows,0.0722606713108728,0.07
lstm_separate_norm_Nomorlization_仁武_C0V680_combined_windows,lstm,separate,norm_Nomorlization_仁武_C0V680_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_仁武_C0V680_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_仁武_C0V680_combined_windows,,0.9
lstm_separate_norm_Nomorlization_斗六_C0K400_combined_windows,lstm,separate,norm_Nomorlization_斗六_C0K400_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_斗六_C0K400_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_斗六_C0K400_combined_windows,0.0614369287866485,0.07
lstm_separate_norm_Nomorlization_斗六_C0K400_combined_windows,lstm,separate,norm_Nomorlization_斗六_C0K400_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_斗六_C0K400_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_斗六_C0K400_combined_windows,,0.9
lstm_separate_norm_Nomorlization_冬山_C0U910_combined_windows,lstm,separate,norm_Nomorlization_冬山_C0U910_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_冬山_C0U910_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_冬山_C0U910_combined_windows,0.138740932807784,0.07
lstm_separate_norm_Nomorlization_冬山_C0U910_combined_windows,lstm,separate,norm_Nomorlization_冬山_C0U910_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_冬山_C0U910_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_冬山_C0U910_combined_windows,,0.9
lstm_separate_norm_Nomorlization_古亭_C0AH10_combined_windows,lstm,separate,norm_Nomorlization_古亭_C0AH10_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_古亭_C0AH10_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_古亭_C0AH10_combined_windows,0.167391454832282,0.07
lstm_separate_norm_Nomorlization_古亭_C0AH10_combined_windows,lstm,separate,norm_Nomorlization_古亭_C0AH10_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_古亭_C0AH10_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_古亭_C0AH10_combined_windows,,0.9
lstm_separate_norm_Nomorlization_左營_C0V810_combined_windows,lstm,separate,norm_Nomorlization_左營_C0V810_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_左營_C0V810_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_左營_C0V810_combined_windows,0.0778347512591668,0.07
lstm_separate_norm_Nomorlization_左營_C0V810_combined_windows,lstm,separate,norm_Nomorlization_左營_C0V810_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_左營_C0V810_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_左營_C0V810_combined_windows,,0.9
lstm_separate_norm_Nomorlization_平鎮_A2C560_combined_windows,lstm,separate,norm_Nomorlization_平鎮_A2C560_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_平鎮_A2C560_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_平鎮_A2C560_combined_windows,0.132589327405917,0.07
lstm_separate_norm_Nomorlization_平鎮_A2C560_combined_windows,lstm,separate,norm_Nomorlization_平鎮_A2C560_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_平鎮_A2C560_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_平鎮_A2C560_combined_windows,,0.9
lstm_separate_norm_Nomorlization_永和_C0AH10_combined_windows,lstm,separate,norm_Nomorlization_永和_C0AH10_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_永和_C0AH10_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_永和_C0AH10_combined_windows,0.1879071859166,0.07
lstm_separate_norm_Nomorlization_永和_C0AH10_combined_windows,lstm,separate,norm_Nomorlization_永和_C0AH10_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_永和_C0AH10_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_永和_C0AH10_combined_windows,,0.9
lstm_separate_norm_Nomorlization_安南_467420_combined_windows,lstm,separate,norm_Nomorlization_安南_467420_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_安南_467420_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_安南_467420_combined_windows,0.0740030082421259,0.07
lstm_separate_norm_Nomorlization_安南_467420_combined_windows,lstm,separate,norm_Nomorlization_安南_467420_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_安南_467420_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_安南_467420_combined_windows,,0.91
lstm_separate_norm_Nomorlization_朴子_C0M650_combined_windows,lstm,separate,norm_Nomorlization_朴子_C0M650_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_朴子_C0M650_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_朴子_C0M650_combined_windows,0.0733580436772194,0.07
lstm_separate_norm_Nomorlization_朴子_C0M650_combined_windows,lstm,separate,norm_Nomorlization_朴子_C0M650_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_朴子_C0M650_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_朴子_C0M650_combined_windows,,0.91
lstm_separate_norm_Nomorlization_汐止_C0AH00_combined_windows,lstm,separate,norm_Nomorlization_汐止_C0AH00_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_汐止_C0AH00_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_汐止_C0AH00_combined_windows,0.17228638457013,0.07
lstm_separate_norm_Nomorlization_汐止_C0AH00_combined_windows,lstm,separate,norm_Nomorlization_汐止_C0AH00_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_汐止_C0AH00_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_汐止_C0AH00_combined_windows,,0.9
lstm_separate_norm_Nomorlization_竹山_U2HA50_combined_windows,lstm,separate,norm_Nomorlization_竹山_U2HA50_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_竹山_U2HA50_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_竹山_U2HA50_combined_windows,0.0610554317984543,0.07
lstm_separate_norm_Nomorlization_竹山_U2HA50_combined_windows,lstm,separate,norm_Nomorlization_竹山_U2HA50_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_竹山_U2HA50_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_竹山_U2HA50_combined_windows,,0.9
lstm_separate_norm_Nomorlization_竹東_C0D560_combined_windows,lstm,separate,norm_Nomorlization_竹東_C0D560_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_竹東_C0D560_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_竹東_C0D560_combined_windows,0.102510673943719,0.07
lstm_separate_norm_Nomorlization_竹東_C0D560_combined_windows,lstm,separate,norm_Nomorlization_竹東_C0D560_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_竹東_C0D560_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_竹東_C0D560_combined_windows,,0.9
lstm_separate_norm_Nomorlization_西屯_C0F9T0_combined_windows,lstm,separate,norm_Nomorlization_西屯_C0F9T0_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_西屯_C0F9T0_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_西屯_C0F9T0_combined_windows,0.0858148310440648,0.07
lstm_separate_norm_Nomorlization_西屯_C0F9T0_combined_windows,lstm,separate,norm_Nomorlization_西屯_C0F9T0_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_西屯_C0F9T0_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_西屯_C0F9T0_combined_windows,,0.9
lstm_separate_norm_Nomorlization_沙鹿_C0F9X0_combined_windows,lstm,separate,norm_Nomorlization_沙鹿_C0F9X0_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_沙鹿_C0F9X0_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_沙鹿_C0F9X0_combined_windows,0.102130005603609,0.07
lstm_separate_norm_Nomorlization_沙鹿_C0F9X0_combined_windows,lstm,separate,norm_Nomorlization_沙鹿_C0F9X0_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_沙鹿_C0F9X0_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_沙鹿_C0F9X0_combined_windows,,0.9
lstm_separate_norm_Nomorlization_宜蘭_467080_combined_windows,lstm,separate,norm_Nomorlization_宜蘭_467080_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_宜蘭_467080_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_宜蘭_467080_combined_windows,0.14741090619425,0.07
lstm_separate_norm_Nomorlization_宜蘭_467080_combined_windows,lstm,separate,norm_Nomorlization_宜蘭_467080_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_宜蘭_467080_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_宜蘭_467080_combined_windows,,0.9
lstm_separate_norm_Nomorlization_忠明_C0F9U0_combined_windows,lstm,separate,norm_Nomorlization_忠明_C0F9U0_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_忠明_C0F9U0_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_忠明_C0F9U0_combined_windows,0.0985905381224081,0.07
lstm_separate_norm_Nomorlization_忠明_C0F9U0_combined_windows,lstm,separate,norm_Nomorlization_忠明_C0F9U0_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_忠明_C0F9U0_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_忠明_C0F9U0_combined_windows,,0.9
lstm_separate_norm_Nomorlization_松山_C0AC70_combined_windows,lstm,separate,norm_Nomorlization_松山_C0AC70_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_松山_C0AC70_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_松山_C0AC70_combined_windows,0.165281453830215,0.07
lstm_separate_norm_Nomorlization_松山_C0AC70_combined_windows,lstm,separate,norm_Nomorlization_松山_C0AC70_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_松山_C0AC70_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_松山_C0AC70_combined_windows,,0.9
lstm_separate_norm_Nomorlization_板橋_C0ACA0_combined_windows,lstm,separate,norm_Nomorlization_板橋_C0ACA0_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_板橋_C0ACA0_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_板橋_C0ACA0_combined_windows,0.183930827426164,0.07
lstm_separate_norm_Nomorlization_板橋_C0ACA0_combined_windows,lstm,separate,norm_Nomorlization_板橋_C0ACA0_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_板橋_C0ACA0_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_板橋_C0ACA0_combined_windows,,0.9
lstm_separate_norm_Nomorlization_林口_C0AH50_combined_windows,lstm,separate,norm_Nomorlization_林口_C0AH50_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_林口_C0AH50_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_林口_C0AH50_combined_windows,0.196395562530683,0.07
lstm_separate_norm_Nomorlization_林口_C0AH50_combined_windows,lstm,separate,norm_Nomorlization_林口_C0AH50_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_林口_C0AH50_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_林口_C0AH50_combined_windows,,0.9
lstm_separate_norm_Nomorlization_林園_C0R640_combined_windows,lstm,separate,norm_Nomorlization_林園_C0R640_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_林園_C0R640_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_林園_C0R640_combined_windows,0.087564677685721,0.07
lstm_separate_norm_Nomorlization_林園_C0R640_combined_windows,lstm,separate,norm_Nomorlization_林園_C0R640_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_林園_C0R640_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_林園_C0R640_combined_windows,,0.9
lstm_separate_norm_Nomorlization_花蓮_466990_combined_windows,lstm,separate,norm_Nomorlization_花蓮_466990_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_花蓮_466990_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_花蓮_466990_combined_windows,0.136958631539987,0.07
lstm_separate_norm_Nomorlization_花蓮_466990_combined_windows,lstm,separate,norm_Nomorlization_花蓮_466990_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_花蓮_466990_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_花蓮_466990_combined_windows,,0.9
lstm_separate_norm_Nomorlization_金門_C0W150_combined_windows,lstm,separate,norm_Nomorlization_金門_C0W150_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_金門_C0W150_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_金門_C0W150_combined_windows,0.11677974630123,0.07
lstm_separate_norm_Nomorlization_金門_C0W150_combined_windows,lstm,separate,norm_Nomorlization_金門_C0W150_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_金門_C0W150_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_金門_C0W150_combined_windows,,0.9
lstm_separate_norm_Nomorlization_前金_C0V690_combined_windows,lstm,separate,norm_Nomorlization_前金_C0V690_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_前金_C0V690_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_前金_C0V690_combined_windows,0.0797376058950721,0.07
lstm_separate_norm_Nomorlization_前金_C0V690_combined_windows,lstm,separate,norm_Nomorlization_前金_C0V690_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_前金_C0V690_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_前金_C0V690_combined_windows,,0.9
lstm_separate_norm_Nomorlization_前鎮_C0V490_combined_windows,lstm,separate,norm_Nomorlization_前鎮_C0V490_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_前鎮_C0V490_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_前鎮_C0V490_combined_windows,0.0829036761364399,0.07
lstm_separate_norm_Nomorlization_前鎮_C0V490_combined_windows,lstm,separate,norm_Nomorlization_前鎮_C0V490_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_前鎮_C0V490_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_前鎮_C0V490_combined_windows,,0.9
lstm_separate_norm_Nomorlization_南投_C0I460_combined_windows,lstm,separate,norm_Nomorlization_南投_C0I460_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_南投_C0I460_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_南投_C0I460_combined_windows,0.0657595085093905,0.07
lstm_separate_norm_Nomorlization_南投_C0I460_combined_windows,lstm,separate,norm_Nomorlization_南投_C0I460_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_南投_C0I460_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_南投_C0I460_combined_windows,,0.9
lstm_separate_norm_Nomorlization_屏東_C0R570_combined_windows,lstm,separate,norm_Nomorlization_屏東_C0R570_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_屏東_C0R570_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_屏東_C0R570_combined_windows,0.0745208126669899,0.07
lstm_separate_norm_Nomorlization_屏東_C0R570_combined_windows,lstm,separate,norm_Nomorlization_屏東_C0R570_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_屏東_C0R570_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_屏東_C0R570_combined_windows,,0.91
